code,ticker,name,price,ma50,ma150,ma200,market_cap,avg_dollar_volume_5d,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_market_cap_gte_min,futu_filter_avg_dollar_volume_5d_gte_min,futu_filter_within_25_pct_of_52w_high
US.EFXT,EFXT,Enerflex,27.721,23.405,18.13,16.111,3383793618,78019135.52,313.983,-4.902,6.696168683,29.14992955,18.44050417,29.09542195,12.53181056,True,True,True,True,True,True,True
US.EGHT,EGHT,8x8,2.3,2.034,2.021,2.017,320432205,15489937.51,47.435,-20.138,1.560009496,2.879967945,13.07767945,0.6432459179,0.1983143282,True,True,True,True,True,True,True
US.EHAB,EHAB,Enhabit,13.8,13.766,11.135,10.3,706913362.8,139142276,113.292,-2.953,6.470003563,14.21991406,0.2469853262,23.62819937,8.106796117,True,True,True,True,True,True,True
US.ELA,ELA,Envela,24.23,17.421,13.749,12.105,629095023.5,18007608.45,354.596,-10.126,5.330007303,26.95996617,39.08501234,26.7073969,13.58116481,True,True,True,True,True,True,True
US.ELVA,ELVA,Electrovaya,10.03,8.865,7.818,7.296,496560024.4,37576462.5,236.577,-15.572,2.980001604,11.87994504,13.14156796,13.39217191,7.154605263,True,True,True,True,True,True,True
US.ELVN,ELVN,Enliven Therapeutics,41.515,38.836,27.972,25.894,2528468833,160269694.7,180.791,-14.454,14.78501804,48.52944615,6.898238748,38.83883884,8.025025102,True,True,True,True,True,True,True
US.EME,EME,EMCOR Group,913.425,809.335,722.879,699.697,4.059286093e+10,1423463422,103.065,-4.047,449.8190235,951.9504341,12.86117615,11.95995457,3.313148406,True,True,True,True,True,True,True
US.ENB,ENB,恩桥,54.87,53.224,48.654,47.647,1.198194223e+11,1473357735,39.414,-1.56,39.3575968,55.73953677,3.092589809,9.392855675,2.113459399,True,True,True,True,True,True,True
US.ENIC,ENIC,Enel Chile,4.19,4.118,3.948,3.82,5796157493,11292404.68,41.294,-8.428,2.965447931,4.575634473,1.748421564,4.30597771,3.35078534,True,True,True,True,True,True,True
US.ENLT,ENLT,Enlight Renewable Energy,86.46,79.408,58.271,50.685,1.204567792e+10,60718442.81,412.507,-9.937,16.87001348,95.99946704,8.880717308,36.27361809,14.96695275,True,True,True,True,True,True,True
US.ENPH,ENPH,Enphase Energy,51.36,37.641,36.513,36.429,6769156579,2033642431,99.262,-2.966,25.77511016,52.92990086,36.44695943,3.089310656,0.2305855225,True,True,True,True,True,True,True
US.ENS,ENS,艾诺斯,232.485,191.978,164.32,149.148,8567391684,384646944.2,206.109,-3.005,75.94843667,239.6876128,21.09981352,16.83179163,10.17244616,True,True,True,True,True,True,True
US.ENTG,ENTG,英特格,133.57,131.294,110.537,104.165,2.0369425e+10,1809289419,102.162,-16.014,66.07077492,159.0384112,1.733514098,18.77832762,6.117217875,True,True,True,True,True,True,True
US.ENVA,ENVA,易诺华,164.32,151.745,145.202,137.491,4089086111,124288249.4,84.629,-6.995,89.00010291,176.6786732,8.286928729,4.506136279,5.608367093,True,True,True,True,True,True,True
US.EOG,EOG,EOG能源,139.34,136.301,117.784,116.946,7.421645937e+10,1808469345,39.536,-7.538,99.85953446,150.6997469,2.229624141,15.72115058,0.7165700409,True,True,True,True,True,True,True
US.EPD,EPD,Enterprise Products,39.3,37.438,33.744,32.827,8.502626805e+10,793988902.8,37.654,-0.957,28.54984236,39.67973506,4.97355628,10.94713134,2.793432236,True,True,True,True,True,True,True
US.EQIX,EQIX,易昆尼克斯,1062.31,1030.764,883.274,855.448,1.047695249e+11,2528912049,52.159,-5.88,698.157848,1128.676158,3.060448366,16.69810274,3.252798534,True,True,True,True,True,True,True
US.EQNR,EQNR,Equinor,38.96,38.111,28.914,27.593,9.708615086e+10,455117730.2,79.172,-9.433,21.744469,43.01787627,2.227703288,31.80812063,4.787446091,True,True,True,True,True,True,True
US.ERIC,ERIC,爱立信,12.465,11.601,10.455,9.761,4.14409912e+10,522595021.1,80.035,-2.996,6.923653734,12.84998557,7.447633825,10.96126255,7.109927262,True,True,True,True,True,True,True
US.ESEA,ESEA,Euroseas,69.285,68.304,60.521,59.829,488866715.1,13556309.69,94.162,-7.323,35.68411945,74.7596491,1.436226283,12.85999901,1.156629728,True,True,True,True,True,True,True
US.ESI,ESI,Element Solutions,42.235,37.185,31.039,29.595,1.028875001e+10,590024812.9,104.783,-7.206,20.62427057,45.51479622,13.58074492,19.80089565,4.879202568,True,True,True,True,True,True,True
US.ESOA,ESOA,Energy Services of America,18,14.944,11.728,11.301,335874222,24896743,130.981,-9.729,7.792848762,19.93995857,20.4496788,27.42155525,3.778426688,True,True,True,True,True,True,True
US.ESP,ESP,Espey Manufacturing & Electronics,67.56,62.61,51.422,49.473,202404490.3,22529638.4,101.271,-9.642,33.56668372,74.7692512,7.90608529,21.75722453,3.939522568,True,True,True,True,True,True,True
US.ET,ET,Energy Transfer,20.225,18.956,17.408,17.154,6.95957258e+10,1079546815,31.734,-1.199,15.35290813,20.47044058,6.694450306,8.892463235,1.480704209,True,True,True,True,True,True,True
US.ETON,ETON,Eton Pharmaceutical,29.73,24.51,19.358,18.995,814374803.3,41435915.38,127.206,-7.985,13.08504177,32.30994946,21.29742962,26.61431966,1.911029218,True,True,True,True,True,True,True
US.EVC,EVC,超视野传播,8.03,4.063,3.196,2.974,739074615.4,214722055,378.891,-14.574,1.676790752,9.399948493,97.63721388,27.12765957,7.464694015,True,True,True,True,True,True,True
US.EWBC,EWBC,华美银行,118.52,113.874,110.594,108.662,1.623679697e+10,482152311,37.74,-6.459,86.04617395,126.7037983,4.079948013,2.965802846,1.777990466,True,True,True,True,True,True,True
US.EWCZ,EWCZ,European Wax Center,5.82,5.789,4.615,4.537,319137814.3,45591567,79.629,-10.667,3.240011357,6.514949683,0.535498359,25.43878657,1.719197708,True,True,True,True,True,True,True
US.EWTX,EWTX,Edgewise Therapeutics,33.5,32.074,26.65,23.631,3604365701,152022224.1,175.72,-16.166,12.15000725,39.9599208,4.445968697,20.35272045,12.77559138,True,True,True,True,True,True,True
US.EXEL,EXEL,伊克力西斯,50.13,44.356,43.052,41.937,1.260043031e+10,644940237.2,48.511,-2.905,33.75507538,51.62984706,13.01740464,3.028895289,2.65875003,True,True,True,True,True,True,True
US.EXPD,EXPD,康捷国际物流,156.195,146.657,145.738,139.329,2.042892102e+10,620191998.1,42.873,-6.576,109.324365,167.1893732,6.503610465,0.6305836501,4.599903825,True,True,True,True,True,True,True
US.EZPW,EZPW,艾茨克普,32.48,29.105,23.536,21.864,1998688565,111178092,152.762,-12.511,12.85003284,37.1246671,11.59594571,23.66162475,7.647274058,True,True,True,True,True,True,True
US.FANG,FANG,Diamondback Energy,203.86,191.691,165.098,158.784,5.734852873e+10,1485441737,58.185,-4.442,128.8744192,213.336403,6.348237528,16.10740288,3.976471181,True,True,True,True,True,True,True
US.FANUY,FANUY,发那科(ADR),26.303,20.206,19.225,18.071,4.908975231e+10,48523135.21,114.368,-4.491,12.27002165,27.539813,30.17420568,5.102730819,6.385922196,True,True,True,True,True,True,True
US.FBNC,FBNC,第一银行(北卡),56.935,56.805,54.556,53.943,2355709139,64159279.75,44.981,-8.714,39.27066305,62.36991434,0.2288530939,4.122369675,1.136384702,True,True,True,True,True,True,True
US.FCEL,FCEL,燃料电池能源,20.26,9.593,8.542,7.928,1073331565,1183450912,435.978,-9.188,3.780005896,22.3098269,111.1956635,12.30391009,7.744702321,True,True,True,True,True,True,True
US.FCFS,FCFS,第一富金融服务,228.26,204.676,178.312,169.815,1.000616217e+10,342734906.4,93.373,-3.088,118.0412984,235.5332673,11.52260158,14.78532011,5.003680476,True,True,True,True,True,True,True
US.FCX,FCX,麦克莫兰铜金,62.54,61.152,54.547,51.425,8.990499396e+10,4299429765,79.4,-11.872,34.8606466,70.96496006,2.269754055,12.10882358,6.070977151,True,True,True,True,True,True,True
US.FDX,FDX,联邦快递,374.27,369.45,321.334,297.909,8.930335057e+10,1948814320,78.487,-7.365,209.6903416,404.0265558,1.304642035,14.97382786,7.863139415,True,True,True,True,True,True,True
US.FEIM,FEIM,高频电子,57.02,52.023,46.506,42.646,561186677.5,43358784.43,225.642,-12.263,17.51002635,64.98968508,9.605366857,11.86298542,9.051259204,True,True,True,True,True,True,True
US.FFBC,FFBC,第一金融银行,29.67,28.777,26.912,26.414,3113254527,106301994.2,33.138,-4.964,22.28514774,31.21974831,3.103172673,6.929994055,1.885363822,True,True,True,True,True,True,True
US.FIBK,FIBK,First Interstate BancSystem,33.89,33.741,33.696,32.824,3292172169,215964643.8,38.853,-11.603,24.4071068,38.33840515,0.4415992413,0.1335470085,2.656592737,True,True,True,True,True,True,True
US.FISI,FISI,金融机构,33.87,32.953,31.374,30.017,666777351.9,14034281.45,43.216,-5.126,23.64959222,35.69998103,2.782751191,5.032829732,4.520771563,True,True,True,True,True,True,True
US.FIX,FIX,美国舒适系统,1980.295,1618.148,1243.766,1118.609,6.9722273e+10,2915249195,339.131,-4.464,450.9576869,2072.82595,22.38033851,30.1006781,11.18862802,True,True,True,True,True,True,True
US.FLEX,FLEX,伟创力,140.065,84.874,70.262,66.309,5.149824817e+10,4224904419,248.843,-4.937,40.15130016,147.339133,65.02698117,20.79644758,5.961483358,True,True,True,True,True,True,True
US.FLNG,FLNG,Flex LNG,31.915,30.768,27.006,26.221,1726358180,79971981.71,61.046,-4.446,19.81731928,33.39996232,3.727899116,13.93023772,2.993783609,True,True,True,True,True,True,True
US.FLOC,FLOC,Flowco Holdings,27.17,23.283,20.187,19.078,2454684953,94348867.92,95.988,-1.2,13.86309366,27.5,16.69458403,15.33660276,5.8129783,True,True,True,True,True,True,True
US.FLXS,FLXS,Flexsteel Industries,54.085,49.062,44.154,43.803,220432125.2,10389559.4,87.573,-9.387,28.83410725,59.6879035,10.23806612,11.11564071,0.8013149784,True,True,True,True,True,True,True
US.FLYW,FLYW,Flywire,16.07,13.363,13.309,13.17,1983325332,121755907.6,61.264,-10.969,9.965026292,18.04989273,20.25742722,0.4057404764,1.055429005,True,True,True,True,True,True,True
US.FMX,FMX,FEMSA,121.81,112.58,103.422,98.908,4.157049349e+10,215342099.8,55.386,-3.102,78.39187572,125.709509,8.198614319,8.854982499,4.563837101,True,True,True,True,True,True,True
US.FN,FN,Fabrinet,719.41,613.025,515.632,473.59,2.577627325e+10,2702794793,223.09,-3.936,222.6655112,748.8861592,17.35410464,18.88808297,8.877298929,True,True,True,True,True,True,True
US.FNKO,FNKO,Funko,5.025,4.087,3.728,3.624,281052571.5,28061974.64,126.351,-17.487,2.220003446,6.089949463,22.95081967,9.629828326,2.869757174,True,True,True,True,True,True,True
US.FOLD,FOLD,爱美医疗 (已退市),14.49,14.403,12.139,10.88,4549870317,182782337,162.976,-0.068,5.510008518,14.4998599,0.6040408248,18.6506302,11.57169118,True,True,True,True,True,True,True
US.FORM,FORM,FormFactor,126.18,118.784,82.911,70.167,9836333131,1939640713,383.819,-20.686,26.08000099,159.0891898,6.226427802,43.26687653,18.16238403,True,True,True,True,True,True,True
US.FR,FR,第一工业地产,60.65,60.517,58.166,56.021,8040396216,175078999,31.552,-6.201,46.10344198,64.65953795,0.2197729564,4.041880136,3.828921297,True,True,True,True,True,True,True
US.FRCOY,FRCOY,迅销(ADR),45.42,43.524,39.94,37.921,1.393666104e+11,62696533.04,55.282,-8.685,29.25000966,49.7399113,4.356217259,8.97346019,5.324226682,True,True,True,True,True,True,True
US.FRO,FRO,Frontline,36.63,35.134,28.465,26.446,8154676424,426026076.3,138.305,-7.383,15.3710581,39.54997463,4.257983719,23.42877218,7.634424866,True,True,True,True,True,True,True
US.FRST,FRST,Primis Financial,13.85,13.622,12.664,12.168,343093197.2,11603859.57,55.683,-6.843,8.896282831,14.86737443,1.67376303,7.564750474,4.076265615,True,True,True,True,True,True,True
US.FRT,FRT,FRT信托,113.21,108.843,102.451,100.522,9780120992,378020868.9,30.047,-3.42,87.05314233,117.2188859,4.01220106,6.239080146,1.918982909,True,True,True,True,True,True,True
US.FSBC,FSBC,Five Star Bancorp,40.3,39.036,37.224,35.753,861458965.9,15445967.58,57.694,-4.343,25.5558233,42.12969255,3.238036684,4.867827208,4.114340055,True,True,True,True,True,True,True
US.FSTR,FSTR,LB福斯特,38.8,31.401,29.38,28.392,405796784,20441109.65,113.421,-8.77,18.18002914,42.52986956,23.56294386,6.878829135,3.47985348,True,True,True,True,True,True,True
US.FTI,FTI,德希尼布FMC,71.68,70.565,56.209,51.528,2.857899185e+10,984512173.1,149.127,-7.842,28.77247348,77.7794657,1.580103451,25.54039389,9.084381307,True,True,True,True,True,True,True
US.FTK,FTK,Flotek工业,20.1,16.794,16.548,15.629,725720309,27798183.82,83.196,-2.762,10.97185528,20.67093112,19.685602,1.486584482,5.880094696,True,True,True,True,True,True,True
US.FTNT,FTNT,飞塔信息,121.97,87.671,83.584,83.295,8.929448667e+10,2818921941,73.944,-0.481,70.12026859,122.5595112,39.12240079,4.889691807,0.3469596014,True,True,True,True,True,True,True
US.GALDY,GALDY,GALDERMA GROUP AG UNSP ADS EACH REPR 0.2 ORD SHS,39.67,39.526,38.897,37.791,4.65267066e+10,13940600.26,66.683,-9.963,23.79966763,44.05966436,0.3643171583,1.617091292,2.926622741,True,True,True,True,True,True,True
US.GCO,GCO,格涅斯科,32.745,30.912,29.694,29.641,355552544.9,24212276.4,66.896,-15.93,19.62000288,38.94968479,5.929736025,4.101838755,0.1788063831,True,True,True,True,True,True,True
US.GDEN,GDEN,黄金娱乐(已退市),28.55,27.82,26.577,26.236,753686054,203618323,48.56,-10.246,19.21782445,31.80916728,2.624011503,4.676976333,1.299740814,True,True,True,True,True,True,True
US.GEV,GEV,GE Vernova,1052.29,966.474,768.126,731.212,2.827713635e+11,9515418047,150.119,-10.97,420.7157393,1181.949905,8.879286975,25.82232602,5.048330717,True,True,True,True,True,True,True
US.GFS,GFS,GlobalFoundries,71.28,54.131,44.202,41.583,3.909112384e+10,1038684758,126.213,-7.404,31.51012541,76.97956715,31.68055273,22.46278449,6.29824688,True,True,True,True,True,True,True
US.GGB,GGB,盖尔道钢铁,4.56,4.008,3.823,3.612,8971233927,360459884.4,80.854,-7.723,2.52137083,4.941643096,13.77245509,4.839131572,5.841638981,True,True,True,True,True,True,True
US.GHM,GHM,Graham,97.69,89.188,74.895,69.013,1081699878,101484938.6,172.496,-5.636,35.85006752,103.5246492,9.532672557,19.084051,8.523031893,True,True,True,True,True,True,True
US.GHRS,GHRS,GH Research,21.18,17.386,15.485,14.916,1452040945,11849573.46,98.686,-14.111,10.66003644,24.65973524,21.82215576,12.27639651,3.814695629,True,True,True,True,True,True,True
US.GKOS,GKOS,Glaukos,141.25,118.093,109.439,104.032,8296164929,384646339.5,93.069,-3.747,73.16037272,146.7486728,19.60912162,7.907601495,5.197439249,True,True,True,True,True,True,True
US.GL,GL,Globe Life,155.005,146.228,140.567,140.285,1.203532618e+10,350636916.1,33.62,-1.075,116.0043407,156.6894112,6.002270427,4.027261021,0.2010193535,True,True,True,True,True,True,True
US.GLNCY,GLNCY,嘉能可(ADR),15.21,14.615,12.28,11.242,8.909562765e+10,40420997.54,123.94,-5.174,6.791997857,16.03990467,4.071159767,19.01465798,9.233232521,True,True,True,True,True,True,True
US.GLNG,GLNG,Golar LNG,57.03,52.699,43.866,43.066,5793635954,411382856.4,63.719,-1.315,34.83407546,57.78993768,8.218372265,20.13632426,1.857613895,True,True,True,True,True,True,True
US.GLSI,GLSI,Greenwich LifeSciences,26.95,24.756,19.767,17.675,373379826.1,18867495.95,246.401,-20.967,7.780000635,34.09967988,8.86249798,25.23903475,11.83592645,True,True,True,True,True,True,True
US.GLW,GLW,康宁,197.06,157.074,118.129,106.649,1.695972898e+11,1.605794407e+10,322.004,-6.955,46.69623985,211.7899941,25.45679107,32.96819579,10.76428283,True,True,True,True,True,True,True
US.GNK,GNK,根科船务贸易,24.47,23.429,20.271,19.378,1066330438,48821895.15,101.299,-10.201,12.15604648,27.24974666,4.443211405,15.57890583,4.608318712,True,True,True,True,True,True,True
US.GNRC,GNRC,Generac,264.1,220.816,188.444,187.299,1.554721865e+10,748251085.8,123.642,-4.588,118.0905197,276.799564,19.60184045,17.17857825,0.6113220039,True,True,True,True,True,True,True
US.GOOG,GOOG,谷歌-C,392.555,330.764,312.94,291.005,4.75619638e+12,2.821415501e+10,140.886,-1.844,162.9629783,399.9297037,18.68129543,5.69566051,7.537671174,True,True,True,True,True,True,True
US.GOOGL,GOOGL,谷歌-A,396.35,332.728,313.229,291.058,4.80181312e+12,4.50994797e+10,145.193,-1.828,161.648171,403.7301878,19.12132432,6.225157952,7.617382103,True,True,True,True,True,True,True
US.GPRE,GPRE,绿色平原能源,16.685,16.289,12.875,11.983,1168453453,110835416.5,320.277,-11.906,3.970000738,18.93999591,2.431088465,26.51650485,7.443878828,True,True,True,True,True,True,True
US.GPRK,GPRK,GeoPark,9.68,9.29,8.202,7.743,626132175.7,21658044.17,69.608,-6.337,5.707277959,10.33492414,4.198062433,13.2650573,5.927934909,True,True,True,True,True,True,True
US.GRC,GRC,Gorman-Rupp,73.395,67.717,56.792,53.353,1938379785,33647079.4,112.881,-7.494,34.47700828,79.34079952,8.384895964,19.23686435,6.44574813,True,True,True,True,True,True,True
US.GS,GS,高盛,953.07,881.289,866.23,837.143,2.812246743e+11,9091726533,67.043,-2.681,570.5536898,979.3257226,8.145001242,1.738452836,3.474555721,True,True,True,True,True,True,True
US.GSAT,GSAT,全球星,81.62,72.536,63.293,55.425,1.051175255e+10,417538106.1,359.572,-1.662,17.76000279,82.99945087,12.52343664,14.60351066,14.19576004,True,True,True,True,True,True,True
US.GSL,GSL,环球租船,41.08,39.05,35.788,34.191,1480335629,51074146.99,82.625,-3.793,22.49418207,42.69959566,5.198463508,9.114787079,4.670819806,True,True,True,True,True,True,True
US.GTE,GTE,Gran Tierra Energy,9.12,8.533,5.999,5.524,322482196.8,14913051.04,195.145,-6.366,3.090006607,9.740051691,6.879174968,42.2403734,8.598841419,True,True,True,True,True,True,True
US.GTX,GTX,Garrett Motion,31.36,21.037,18.565,17.179,5870231454,442029633.8,232.117,-3.329,9.44245552,32.43992511,49.07068498,13.3153784,8.067989988,True,True,True,True,True,True,True
US.GVA,GVA,花岗岩建筑,138.21,126.937,119.222,116.099,6046231269,411501296.1,64.45,-4.682,84.0437823,144.998846,8.880783381,6.471121102,2.68994565,True,True,True,True,True,True,True
US.GWW,GWW,美国固安捷,1262.15,1133.459,1059.65,1038.487,5.959003815e+10,1439430116,39.775,-1.805,902.9869433,1285.350578,11.3538293,6.965413108,2.037868553,True,True,True,True,True,True,True
US.HAFC,HAFC,韩美金融,29.01,27.533,26.959,26.139,863524279.4,23034130.28,38.466,-6.537,20.95099158,31.03902079,5.364471725,2.129159093,3.137074869,True,True,True,True,True,True,True
US.HAFN,HAFN,Hafnia,8.595,8.037,6.632,6.377,4295620316,41495385.17,87.819,-9.858,4.576214334,9.534955958,6.942889138,21.18516285,3.998745492,True,True,True,True,True,True,True
US.HAL,HAL,哈里伯顿,41.235,38.473,32.499,29.921,3.44476256e+10,1525051507,118.604,-2.885,18.86287534,42.45997014,7.17906064,18.38210406,8.616022192,True,True,True,True,True,True,True
US.HAS,HAS,孩之宝,95.11,93.529,87.51,84.692,1.345717972e+10,823747896.4,50.615,-10.482,63.14776085,106.2467884,1.6903848,6.878071078,3.327350871,True,True,True,True,True,True,True
US.HASI,HASI,HA Sustainable Infrastructure,40.93,38.79,34.668,32.798,5256752990,207535665.4,77.757,-7.251,23.02581614,44.12985585,5.516885795,11.88992731,5.701567169,True,True,True,True,True,True,True
US.HBCP,HBCP,Home Bancorp,62.48,61.744,58.75,57.447,490007584.9,21645864.73,33.093,-5.096,46.94461767,65.834949,1.192018658,5.096170213,2.268177625,True,True,True,True,True,True,True
US.HBM,HBM,Hudbay Minerals,25.04,22.801,21.116,18.983,9945790820,860056729.5,211.733,-12.845,8.032515005,28.73042281,9.819744748,7.97973101,11.23636938,True,True,True,True,True,True,True
US.HCSG,HCSG,Healthcare Services Group,21.46,20.217,19.345,18.388,1473126250,44543672.17,69.51,-12.013,12.66002006,24.3899667,6.148291042,4.507624709,5.204481183,True,True,True,True,True,True,True
US.HG,HG,Hamilton Insurance,31.4,30.443,27.128,25.893,3116638369,64299447.22,64.788,-6.866,19.05478554,33.71486246,3.143579805,12.21984665,4.769628857,True,True,True,True,True,True,True
US.HIMX,HIMX,奇景光电,19.29,11.087,9.186,8.961,3364176000,787180347.2,181.605,-11.513,6.850020419,21.7998124,73.98755299,20.69453516,2.510880482,True,True,True,True,True,True,True
US.HLIO,HLIO,Helios Technologies,76.51,67.838,62.545,59.776,2528376851,185254236.5,167.734,-4.362,28.57687107,79.99958176,12.78339574,8.462706851,4.632293897,True,True,True,True,True,True,True
US.HLIT,HLIT,谐波,12.87,10.357,10.18,10.044,1396349131,226362926.3,65,-16.374,7.8,15.38995049,24.26378295,1.73870334,1.354042214,True,True,True,True,True,True,True
US.HLT,HLT,希尔顿酒店,316.825,313.309,295.93,288.812,7.212469546e+10,2024281165,31.425,-8.1,241.0690508,344.749728,1.12221481,5.872672591,2.464579034,True,True,True,True,True,True,True
US.HLX,HLX,螺旋能源,10.036,9.67,8.075,7.626,1478263579,56633374.95,81.811,-6.641,5.520018041,10.74990092,3.784901758,19.75232198,5.887752426,True,True,True,True,True,True,True
US.HP,HP,赫尔默里奇和佩恩材料,38.985,36.664,31.885,28.806,3895808164,147987691.3,174.336,-6.465,14.21067596,41.67958518,6.330460397,14.98823898,10.6887454,True,True,True,True,True,True,True
US.HPE,HPE,慧与科技,33.085,25.918,23.689,23.448,4.389896753e+10,2991696418,99.239,-4.64,16.60568463,34.6948406,27.65259665,9.409430537,1.027806209,True,True,True,True,True,True,True
US.HR,HR,医疗保健房地产信托,20.275,18.171,17.506,17.307,7025724994,359262679.7,51.71,-1.218,13.36431349,20.52499443,11.57888944,3.798697589,1.149823771,True,True,True,True,True,True,True
US.HSBC,HSBC,汇丰控股,88.295,85.9,78.788,75.104,3.03099076e+11,511429253.4,59.316,-4.512,55.42130106,92.46711629,2.788125728,9.026755343,4.905198125,True,True,True,True,True,True,True
US.HSHP,HSHP,喜玛拉雅航运,15.56,13.817,10.856,9.986,730853200,21372063.79,211.551,-6.77,4.994366893,16.68990668,12.61489469,27.2752395,8.712197076,True,True,True,True,True,True,True
US.HST,HST,美国豪斯特酒店,21.195,20.095,18.514,17.906,1.451601636e+10,760402220.1,54.746,-5.337,13.69663836,22.38995172,5.473998507,8.539483634,3.395509885,True,True,True,True,True,True,True
US.HTB,HTB,HomeTrust Bancshares,45.54,43.991,42.671,42.008,765315639,10856423.39,33.042,-3.818,34.2297921,47.34773658,3.521174786,3.093435823,1.578270806,True,True,True,True,True,True,True
US.HTLD,HTLD,哈特兰快递,13.48,11.309,10.007,9.582,1044561102,29275564.31,93.516,-3.16,6.965832283,13.91986782,19.19709966,13.01089238,4.435399708,True,True,True,True,True,True,True
US.HUN,HUN,亨斯迈,13.83,13.199,11.301,10.905,2425954965,245104742.3,92.543,-12.96,7.182811112,15.88924632,4.780665202,16.7949739,3.631361761,True,True,True,True,True,True,True
US.HUT,HUT,Hut 8,101.69,67.979,55.581,49.046,1.144969525e+10,2255121025,589.718,-9.415,14.74370685,112.2592041,49.59031466,22.30618377,13.32422624,True,True,True,True,True,True,True
US.HWM,HWM,Howmet Aerospace,265.33,246.888,224.233,213.771,1.061605185e+11,2756127169,66.195,-5.447,159.649809,280.6151048,7.46978387,10.10333002,4.894022108,True,True,True,True,True,True,True
US.HXL,HXL,赫氏,89.96,85.995,80.058,75.588,6784675201,304388397.3,79.625,-8.278,50.08211552,98.07897778,4.610733182,7.415873492,5.913637085,True,True,True,True,True,True,True
US.HYLN,HYLN,Hyliion,4.305,2.078,2.039,1.978,767698768.2,74715730.94,287.837,-1.487,1.110002398,4.369981627,107.1703561,1.912702305,3.083923155,True,True,True,True,True,True,True
US.HZO,HZO,海上麦斯服务,33.265,28.51,26.961,26.615,732766542.8,48247493,62.11,-3.886,20.52001727,34.60994236,16.67835847,5.745335855,1.300018786,True,True,True,True,True,True,True
US.IBKR,IBKR,盈透证券,87.005,74.421,70.995,69.407,1.475798108e+11,1406931720,77.654,-1.622,48.97441093,88.4394885,16.90920573,4.82569195,2.287953665,True,True,True,True,True,True,True
US.ICHR,ICHR,Ichor Holdings,72.768,57.747,36.586,31.881,2523567512,272098650.7,453.506,-6.897,13.14674096,78.15859854,26.01174087,57.83906412,14.75800634,True,True,True,True,True,True,True
US.IESC,IESC,IES Holdings,682.17,541.3,465.293,439.525,1.359147799e+10,557054370.9,189.067,-2.574,235.9902722,700.192967,26.02438574,16.3352984,5.86269268,True,True,True,True,True,True,True
US.IEX,IEX,IDEX Corp,208.87,200.709,189.217,182.36,1.545952391e+10,544343654.1,33.884,-6.689,156.0081862,223.8428481,4.066085726,6.07345006,3.760144769,True,True,True,True,True,True,True
US.IFNNY,IFNNY,英飞凌科技(ADR),75.7,55.156,48.032,45.921,9.837212419e+10,166958764.9,112.533,-5.363,35.61799815,79.98985598,37.24708101,14.83177881,4.597025326,True,True,True,True,True,True,True
US.IFRX,IFRX,InflaRx,2.285,1.422,1.209,1.207,336564182.8,31892709.82,221.242,-22.513,0.71130176,2.948881748,60.68917018,17.617866,0.1657000829,True,True,True,True,True,True,True
US.IHG,IHG,洲际酒店,148.665,138.602,135.266,131.34,2.213916459e+10,116270418,37.28,-1.961,108.2932692,151.6386336,7.260356993,2.466251682,2.989188366,True,True,True,True,True,True,True
US.IHS,IHS,IHS Holding,8.23,8.223,7.637,7.463,2770802330,47665757.78,61.372,-8.044,5.100017351,8.949932576,0.08512708257,7.673170093,2.331502077,True,True,True,True,True,True,True
US.IIPR,IIPR,"Innovative Industrial Properties, Inc.",53.88,52.536,49.266,49.176,1550368444,59615917.98,32.477,-12.24,40.67121085,61.39471285,2.558245774,6.637437584,0.1830161054,True,True,True,True,True,True,True
US.ILMN,ILMN,Illumina,140.28,128.925,127.133,119.95,2.1210747e+10,1373383942,78.472,-9.862,78.60056479,155.628037,8.80744619,1.409547482,5.98832847,True,True,True,True,True,True,True
US.ILPT,ILPT,Industrial Logistics Properties Trust,7.89,6.515,5.862,5.842,525990566.2,11132658.74,171.418,-4.939,2.906955324,8.299933727,21.10514198,11.13954282,0.3423485108,True,True,True,True,True,True,True
US.IMMX,IMMX,Immix Biopharma,9.9,9.579,6.686,5.575,538673127.3,32333671.95,429.411,-14.727,1.870002701,11.60977097,3.351080489,43.2695184,19.92825112,True,True,True,True,True,True,True
US.IMO,IMO,帝国石油,134.71,127.285,107.161,102.155,6.514477464e+10,253952563.2,97.839,0,68.09072023,134.71,5.833366068,18.77922005,4.900396456,True,True,True,True,True,True,True
US.IMOS,IMOS,南茂科技,51.55,43.457,34.939,30.651,1804206492,26909264.42,242.297,-15.864,15.06002098,61.26984882,18.62300665,24.37963307,13.98975564,True,True,True,True,True,True,True
US.IMTX,IMTX,Immatics,10.8,10.511,10.184,9.308,1476070139,33053713.01,133.513,-12.973,4.625010171,12.40994174,2.749500523,3.210919089,9.411259132,True,True,True,True,True,True,True
US.IMVT,IMVT,Immunovant,27.755,26.387,25.098,22.758,5649035656,146284703.6,101.269,-7.974,13.79000243,30.1599548,5.184371092,5.1358674,10.2820986,True,True,True,True,True,True,True
US.INDV,INDV,Indivior,37.425,33.223,32.753,30.407,4423806594,306698295.7,238.228,-8.719,11.06502123,40.99976994,12.64786443,1.434983055,7.715328707,True,True,True,True,True,True,True
