code,ticker,name,price,ma50,ma150,ma200,market_cap,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_market_cap_gte_min,futu_filter_within_25_pct_of_52w_high
US.KRG,KRG,凯特地产信托,26.055,25.48,23.81,23.17,5387974523,30.235,-3.069,20.00614274,26.87994553,2.2566719,7.013859723,2.76219249,True,True,True,True,True,True
US.KRNGY,KRNGY,KAROON ENERGY LTD UNSP ADR EACH REPR 2 ORD SHS,2.748,2.131,2,1.923,976798802.3,102.396,-2.291,1.357734343,2.812432836,28.95354294,6.55,4.004160166,True,True,True,True,True,True
US.KRNY,KRNY,卡尼金融储蓄,7.88,7.658,7.313,7.013,510144509.9,45.73,-4.751,5.407260001,8.273052735,2.898929224,4.717626145,4.277769856,True,True,True,True,True,True
US.KRP,KRP,Kimbell Royalty,15.295,14.631,13.257,13.215,1648412354,38.733,-2.268,11.02477421,15.64994065,4.53830907,10.36433582,0.3178206583,True,True,True,True,True,True
US.KRYPY,KRYPY,嘉里建设(ADR),14.858,12.646,11,10.364,4298649991,72.277,0,8.624482665,14.858,17.49169698,14.96363636,6.136626785,True,True,True,True,True,True
US.KRYS,KRYS,Krystal Biotech,309.26,268.795,248.727,225.322,9116909341,151.84,-3.198,122.8001906,319.4768703,15.05422348,8.068283701,10.38735676,True,True,True,True,True,True
US.KTHN,KTHN,KATAHDIN BANKSHARES CORP,32.87,32.331,28.28,26.869,104671688.2,47.311,0,22.31333709,32.87,1.667130618,14.32461103,5.251404965,True,True,True,True,True,True
US.KTWIY,KTWIY,栗田工业(ADR),113.23,99.837,91.361,86.137,6195211530,74.441,-0.369,64.91019886,113.6493662,13.41486623,9.277481639,6.064757305,True,True,True,True,True,True
US.KUBTY,KUBTY,久保田(ADR),92.574,83.567,78.449,74.181,2.105770141e+10,76.566,-14.255,52.43025271,107.9643128,10.77817799,6.523983735,5.75349483,True,True,True,True,True,True
US.KVHI,KVHI,KVH通信,11,9.092,7.245,6.845,214475261,118.253,-3.93,5.040022359,11.44998439,20.98548174,25.49344375,5.843681519,True,True,True,True,True,True
US.KW,KW,Kennedy-Wilson,10.995,10.862,9.873,9.399,1531639509,94.301,-0.811,5.658745966,11.08489853,1.224452219,10.01721868,5.04308969,True,True,True,True,True,True
US.KYOCY,KYOCY,京瓷(ADR),18.45,16.63,15.303,14.827,2.430614055e+10,74.385,-4.503,10.58003842,19.31997864,10.94407697,8.67150232,3.210359479,True,True,True,True,True,True
US.KYSEY,KYSEY,KYUSHU ELECTRIC POWER CO INC UNSP ADR EACH REPR 1 SH,11.8,11.435,10.365,10.312,5578838657,42.34,-16.073,8.290009836,14.05983772,3.191954526,10.32320309,0.5139643134,True,True,True,True,True,True
US.KZIA,KZIA,Kazia Therapeutics,13.82,10.089,8.591,8.382,157919744.2,326.543,-20.574,3.240001594,17.39984388,36.98087025,17.43685252,2.49343832,True,True,True,True,True,True
US.LAMR,LAMR,拉马尔户外广告,144.78,134.721,128.707,126.392,1.469156512e+10,34.871,-8.765,107.3470205,158.6890996,7.466541965,4.672628528,1.831603266,True,True,True,True,True,True
US.LAR,LAR,Lithium Argentina AG,9.845,8.353,6.718,5.883,1612611000,475.73,-18.298,1.710002953,12.04988862,17.86184604,24.33760048,14.19343872,True,True,True,True,True,True
US.LASR,LASR,nLIGHT,75.955,67.995,49.709,44.258,4284523492,524.116,-12.645,12.17001327,86.94980253,11.70674314,36.78609507,12.31641737,True,True,True,True,True,True
US.LBRT,LBRT,Liberty Energy,32.86,30.25,23.363,20.359,5362469930,234.565,-4.692,9.821708786,34.47769337,8.628099174,29.47823482,14.75514514,True,True,True,True,True,True
US.LCUT,LCUT,生活时光品牌家具,7.3,5.916,4.344,4.214,166841558.4,156.525,-10.4,2.845726537,8.147321429,23.39418526,36.1878453,3.084954912,True,True,True,True,True,True
US.LEA,LEA,李尔,134.115,124.445,118.172,114.06,6718504202,59.348,-5.515,84.16484675,141.9431656,7.770501025,5.308364079,3.605120112,True,True,True,True,True,True
US.LECO,LECO,林肯电气,261.9,258.557,253.378,249.456,1.434874411e+10,40.685,-15.242,186.1605715,308.9973808,1.292945076,2.043981719,1.572221153,True,True,True,True,True,True
US.LEE,LEE,李氏企业,9.005,8.485,6.23,5.853,200180573.7,169.61,-9.679,3.340009644,9.969995903,6.128461992,36.19582665,6.441141295,True,True,True,True,True,True
US.LFST,LFST,LifeStance Health,7.73,6.908,6.668,6.294,2951580159,106.684,-13.048,3.740008902,8.889962278,11.89924725,3.599280144,5.942167143,True,True,True,True,True,True
US.LFUS,LFUS,美国力特保险丝,443.08,377.104,314.229,299.805,1.120500758e+10,122.059,-8.444,199.5325567,483.9442527,17.49543892,20.00929259,4.811127233,True,True,True,True,True,True
US.LGRDY,LGRDY,LEGRAND SA UNSPON ADR EACH REPR 0.20 ORD,35.302,33.712,32.414,32.218,4.613885422e+10,50.079,-6.879,23.52227827,37.90981626,4.716421452,4.004442525,0.6083555776,True,True,True,True,True,True
US.LINC,LINC,林肯教育服务,48.99,41.254,30.165,27.879,1553998465,183.342,-8.429,17.29005936,53.49947036,18.75212101,36.76114702,8.19972022,True,True,True,True,True,True
US.LIND,LIND,Lindblad Expeditions,18.805,18.475,16.087,15.392,1233608000,90.913,-15.823,9.850036404,22.33983155,1.786197564,14.8442842,4.51533264,True,True,True,True,True,True
US.LION,LION,Lionsgate Studios,12.56,10.928,8.966,8.35,3644751760,126.51,-3.458,5.54500905,13.00988171,14.9341142,21.88266786,7.377245509,True,True,True,True,True,True
US.LITE,LITE,Lumentum,972.62,819.006,516.398,422.589,7.5669836e+10,1269.115,-10.413,71.04005142,1085.670912,18.75615075,58.5997622,22.19863745,True,True,True,True,True,True
US.LIVN,LIVN,LivaNova,70.495,64.087,62.069,59.829,3872539761,71.876,-3.826,41.01503409,73.29943644,9.998907735,3.251220416,3.744003744,True,True,True,True,True,True
US.LKHLY,LKHLY,中国龙工(ADR),18.15,15.799,11.383,10.493,1553676300,125.987,-0.765,8.031435437,18.28991787,14.88068865,38.79469384,8.48184504,True,True,True,True,True,True
US.LMED,LMED,LataMed AI Corp,2.54,1.545,0.925,0.908,142582379.3,594.843,-1.167,0.3655502034,2.569991804,64.4012945,67.02702703,1.872246696,True,True,True,True,True,True
US.LNKB,LNKB,Linkbancorp(已退市),8.69,8.581,8.08,7.817,325593409.2,36.492,-8.627,6.366673505,9.510468081,1.270248223,6.20049505,3.36446207,True,True,True,True,True,True
US.LNTH,LNTH,Lantheus,94.73,82.354,69.701,66.068,6167499148,100.486,-3.602,47.25018206,98.26967364,15.02780679,18.15325462,5.498879942,True,True,True,True,True,True
US.LOGC,LOGC,ContextLogic,8.66,8.379,7.94,7.878,395535445.7,35.312,-5.251,6.400023649,9.139938152,3.353622151,5.528967254,0.7870017771,True,True,True,True,True,True
US.LONA,LONA,LeonaBio,11,9.251,6.459,5.824,103328654,338.771,-22.589,2.507002514,14.20986681,18.90606421,43.22650565,10.90315934,True,True,True,True,True,True
US.LPG,LPG,Dorian LPG,40.3,35.739,30.282,29.995,1722587351,115.02,-3.241,18.74244256,41.64987236,12.76196872,18.0206063,0.9568261377,True,True,True,True,True,True
US.LQDA,LQDA,Liquidia,56.99,39.789,35.03,32.415,5068003469,380.927,-4.619,11.85003129,59.74984536,43.2305411,13.58549814,8.067252815,True,True,True,True,True,True
US.LQDT,LQDT,Liquidity Services,33.16,32.506,30.151,29.181,1033969620,53.022,-14.602,21.67008665,38.82994918,2.011936258,7.810686213,3.324080737,True,True,True,True,True,True
US.LRCX,LRCX,泛林集团,286.83,247.91,206.717,183.416,3.588117053e+11,263.593,-4.993,78.88765735,301.9040702,15.69924569,19.92724353,12.70390806,True,True,True,True,True,True
US.LSAK,LSAK,Lesaka Technologies,4.94,4.925,4.539,4.524,423536941.6,36.464,-10.83,3.620002345,5.539979814,0.3045685279,8.504075788,0.3315649867,True,True,True,True,True,True
US.LSBK,LSBK,莱克肖尔万通金控,15.78,15.469,14.819,14.285,124153454.1,45.969,-2.46,10.81051456,16.17797827,2.010472558,4.386260881,3.738186909,True,True,True,True,True,True
US.LSCC,LSCC,莱迪思半导体,120.805,106.702,88.007,82.509,1.655123416e+10,175.182,-7.073,43.90003707,129.9998924,13.21718431,21.24262843,6.663515495,True,True,True,True,True,True
US.LSTR,LSTR,莱帝运输,175.44,166.679,149.74,143.773,5952365162,49.91,-10.414,117.0302181,195.8341705,5.25621104,11.31227461,4.150292475,True,True,True,True,True,True
US.LTRX,LTRX,创力,6.25,6.053,5.781,5.372,248855812.5,194.811,-24.15,2.120002307,8.239947264,3.254584504,4.705068327,7.61355175,True,True,True,True,True,True
US.LUCN,LUCN,LUCENT INC,8.69,8.625,8.194,7.466,147625720,334.5,-5.543,2,9.199953418,0.7536231884,5.259946302,9.750870613,True,True,True,True,True,True
US.LUNR,LUNR,Intuitive Machines,34.08,23.597,17.561,15.618,7389031957,338.046,-9.956,7.78000484,37.84816312,44.42513879,34.37161893,12.44077347,True,True,True,True,True,True
US.LXP,LXP,LXP Industrial Trust,50.815,48.942,48.084,46.634,2995671897,39.043,-3.745,36.54624828,52.79206275,3.826978873,1.78437734,3.109319381,True,True,True,True,True,True
US.LXRX,LXRX,莱斯康制药,2.235,1.748,1.494,1.42,992778931.6,328.982,-11.66,0.5210008812,2.529997736,27.8604119,17.00133869,5.211267606,True,True,True,True,True,True
US.LYB,LYB,利安德巴塞尔,74.958,73.637,56.22,54.681,2.419513962e+10,87.711,-10.701,39.93266244,83.94046966,1.793935114,30.98007826,2.814505953,True,True,True,True,True,True
US.LYBC,LYBC,LYONS BANCORP INC,52.49,50.808,45.738,43.928,178545942.3,38.079,-0.284,38.01446998,52.63949617,3.310502283,11.08487472,4.120378802,True,True,True,True,True,True
US.MAC,MAC,马塞里奇房产,22.095,20.442,18.802,18.402,6128737327,54.873,-2.039,14.26652806,22.55489429,8.086292926,8.722476332,2.173676774,True,True,True,True,True,True
US.MAHLY,MAHLY,美迪发路控股(ADR),19,18.855,17.811,17.262,3889272564,30.136,-6.633,14.60011065,20.34980239,0.7690267833,5.861546235,3.180396246,True,True,True,True,True,True
US.MAKO,MAKO,Mako Mining,8.5,7.206,6.574,6.114,744299499.5,179.605,-3.189,3.040002861,8.779994009,17.95725784,9.613629449,7.523716061,True,True,True,True,True,True
US.MALRY,MALRY,MINERAL RESOURCES LTD UNSP ADR EA REPR 1 ORD SHS AUD0.00,45.71,42.401,37.404,34.111,9033750309,282.04,-10.774,11.96471574,51.22946226,7.804061225,13.35953374,9.653777374,True,True,True,True,True,True
US.MANU,MANU,曼联,19.32,17.507,16.944,16.83,3331431777,46.142,-3.012,13.22001889,19.9199901,10.35585766,3.322710104,0.6773618538,True,True,True,True,True,True
US.MAR,MAR,万豪酒店,353.37,344.238,318.646,304.91,9.317964871e+10,40.322,-7.007,251.8279386,379.9963438,2.652815784,8.031483213,4.504935883,True,True,True,True,True,True
US.MARUY,MARUY,丸红(ADR),369.9,362.912,318.688,297.422,6.058737101e+10,94.684,-13.181,190.0002055,426.058812,1.925535667,13.87689527,7.150109945,True,True,True,True,True,True
US.MASI,MASI,麦斯莫医疗,178.38,177.838,156.066,153.673,9341597561,41.638,-0.346,125.9407786,178.9993377,0.3047717586,13.95050812,1.557202632,True,True,True,True,True,True
US.MATW,MATW,马修国际,26.93,26.341,25.447,24.986,840281655.3,41.011,-12.136,19.09780088,30.64964035,2.236057857,3.513184265,1.845033219,True,True,True,True,True,True
US.MATX,MATX,Matson,182.11,168.042,141.373,131.873,5511246103,110.961,-3.959,86.3240125,189.6169344,8.371716595,18.86428102,7.203900723,True,True,True,True,True,True
US.MCARY,MCARY,Mercari软件(ADR),12.255,11.474,9.375,9.054,4045217607,78.905,-2.35,6.850004192,12.5499232,6.806693394,22.38933333,3.545394301,True,True,True,True,True,True
US.MCB,MCB,Metropolitan Bank,86.475,85.39,81.579,79.914,1071840071,39.498,-11.365,61.99013606,97.56303943,1.27064059,4.671545373,2.083489751,True,True,True,True,True,True
US.MCCK,MCCK,MESTEK INC,72,67.429,57.738,51.96,543301776,121.47,0,32.51004651,72,6.778982337,16.78444006,11.12009238,True,True,True,True,True,True
US.MCEM,MCEM,MONARCH CEMENT COMPANY,289.9,259.466,239.219,236.31,1083288753,43.843,-0.034,201.5391781,289.9985995,11.72947515,8.463792592,1.231010114,True,True,True,True,True,True
US.MCHP,MCHP,微芯科技,94.46,77.253,70.223,68.747,5.111565536e+10,97.595,-10.811,47.80485336,105.9099216,22.27356866,10.01096507,2.147002778,True,True,True,True,True,True
US.MCW,MCW,Mister Car Wash,7.095,7.009,6.115,5.975,2333506761,53.904,-7.737,4.610016634,7.689973229,1.226993865,14.61978741,2.343096234,True,True,True,True,True,True
US.MCY,MCY,默邱利通用,99.02,92.932,89.49,86.396,5484581846,70.526,-3.272,58.06739148,102.3695311,6.551026557,3.846239803,3.581184314,True,True,True,True,True,True
US.MD,MD,Pediatrix Medical,23.28,21.657,21.204,19.928,1909334431,96.368,-6.962,11.8552921,25.02203401,7.494112758,2.13638936,6.403050984,True,True,True,True,True,True
US.MDU,MDU,MDU Resources,22.23,21.537,20.458,19.472,4646203914,43.158,-3.263,15.52829741,22.97983192,3.217718345,5.274220354,5.063681183,True,True,True,True,True,True
US.MDV,MDV,Modiv Industrial,17.97,15.541,14.71,14.544,185516349.9,38.409,-0.443,12.98325976,18.04996133,15.62962486,5.649218219,1.141364136,True,True,True,True,True,True
US.MEC,MEC,Mayville Engineering,25.42,20.49,18.864,17.734,520957632.5,110.082,-9.682,12.10003713,28.14499878,24.06051733,8.619592875,6.371940904,True,True,True,True,True,True
US.MEOH,MEOH,梅思恩,61.73,58.968,47.338,44.58,4775695955,99.132,-7.52,30.99953799,66.74956747,4.683896351,24.56800034,6.186630776,True,True,True,True,True,True
US.MFC,MFC,宏利金融,37.715,36.63,35.478,34.18,6.305948e+10,30.346,-6.657,28.9345281,40.40474379,2.962052962,3.247082699,3.797542422,True,True,True,True,True,True
US.MFG,MFG,瑞穗金融,8.747,8.29,7.882,7.517,1.066475841e+11,74.538,-14.892,5.011516117,10.27752973,5.512665862,5.17635118,4.855660503,True,True,True,True,True,True
US.MFGI,MFGI,MERCHANTS FINANCIAL GROUP INC,37,34.472,29.248,27.925,302613417,53.224,0,24.14765311,37,7.333488048,17.86105033,4.737690242,True,True,True,True,True,True
US.MG,MG,Mistras Group,16.69,16.464,13.972,12.819,531020405.9,131.163,-14.654,7.220013583,19.55569095,1.372691934,17.83567134,8.994461346,True,True,True,True,True,True
US.MGA,MGA,曼格纳国际,60.82,57.961,53.674,51.215,1.681241823e+10,81.923,-10.982,33.43172661,68.32326046,4.932627111,7.987107352,4.801327736,True,True,True,True,True,True
US.MGNX,MGNX,Macrogenics,4.145,3.176,2.162,2.039,263469144.8,249.789,-3.828,1.1850001,4.309986275,30.51007557,46.90101758,6.032368808,True,True,True,True,True,True
US.MGRT,MGRT,美华创富,133.11,70.402,27.655,21.689,1883440625,9031.224,-19.425,1.457745424,165.2001241,89.0713332,154.5724101,27.50703121,True,True,True,True,True,True
US.MGTX,MGTX,MeiraGTx Holdings,9.585,8.935,8.308,8.196,887662210.9,99.065,-19.113,4.815010173,11.84986463,7.274762171,7.546942706,1.366520254,True,True,True,True,True,True
US.MGYOY,MGYOY,MOL HUNGARIAN OIL & GAS PLC SPON ADR EA 0.5 ORD SHS SER 'A',6.43,6.393,5.407,5.135,1.014572879e+10,67.012,-12.99,3.850022753,7.389955178,0.5787580166,18.23562049,5.2969815,True,True,True,True,True,True
US.MIDD,MIDD,The Middleby,145.9,142.206,141.878,140.135,6596794966,31.654,-13.892,110.8207878,169.4383797,2.597640043,0.2311845388,1.243800621,True,True,True,True,True,True
US.MIELY,MIELY,三菱电机(ADR),81.015,73.217,65.132,61.399,8.28959972e+10,108.747,-5.796,38.81013859,85.99953293,10.65053198,12.41325309,6.079903581,True,True,True,True,True,True
US.MINDP,MINDP,"MIND Technology, Inc.",13.3,12.632,11.204,10.958,105993299.3,90,-19.879,7,16.59989266,5.288157061,12.74544805,2.244935207,True,True,True,True,True,True
US.MIRM,MIRM,Mirum Pharmaceuticals,108.83,95.905,86.622,82.436,6636586934,153.742,-5.356,42.89002215,114.9888001,13.47687816,10.71667706,5.077878597,True,True,True,True,True,True
US.MITK,MITK,Mitek Systems,14.335,14.313,11.689,11.232,647352129.1,68.053,-13.015,8.530047068,16.47985285,0.1537064207,22.44845581,4.068732194,True,True,True,True,True,True
US.MITSY,MITSY,三井物产(ADR),768.8,759.604,649.284,605.508,1.089461952e+11,98.144,-7.982,388.000646,835.4887087,1.210630802,16.99102396,7.229631978,True,True,True,True,True,True
US.MKSI,MKSI,MKS仪器,302.72,259.665,208.287,184.125,2.044695873e+10,279.073,-7.378,79.85796931,326.8337976,16.58097934,24.66692592,13.12260692,True,True,True,True,True,True
US.MLAB,MLAB,Mesa Laboratories,98.14,92.997,85.238,80.692,542205147.8,78.06,-19.078,55.11625295,121.2772794,5.530285923,9.102747601,5.633767908,True,True,True,True,True,True
US.MLI,MLI,木勒工业,136.63,122.559,117.231,111.665,1.510727391e+10,90.854,-3.448,71.58875371,141.5092385,11.48100099,4.544872943,4.984552008,True,True,True,True,True,True
US.MLR,MLR,Miller Industries,46.7,46.373,42.023,41.652,532179937.2,40.2,-6.394,33.30955777,49.88996432,0.7051517047,10.35147419,0.8907135312,True,True,True,True,True,True
US.MMSMY,MMSMY,三井金属(ADR),57.71,46.313,32.891,27.289,1.650861032e+10,982.739,-13.865,5.330001044,66.99947756,24.6086412,40.80751573,20.52841804,True,True,True,True,True,True
US.MNAT,MNAT,MARQUETTE NATIONAL CORP,32.55,32.229,30.042,28.956,141173581.5,30.186,-1.839,25.00268846,33.15980889,0.9959973937,7.279808268,3.750518027,True,True,True,True,True,True
US.MNPP,MNPP,MERCHANTS NATIONAL PROPERTIES INC,2135,1972.761,1783.485,1724.866,196298640,33.354,-0.668,1601.001845,2149.357709,8.223956171,10.6127049,3.398466895,True,True,True,True,True,True
US.MNST,MNST,怪物饮料,87.55,76.621,76.047,73.043,8.562461003e+10,50.714,-1.374,58.09015752,88.76969562,14.2637136,0.7547963759,4.112645976,True,True,True,True,True,True
US.MNTHY,MNTHY,MINTH GRP ADR EA REPR 20 ORD SHS,97.932,93.389,91.822,89.502,5737868755,99.047,-17.172,49.2004401,118.2353793,4.864598614,1.706562697,2.592120846,True,True,True,True,True,True
US.MOD,MOD,摩丁制造,276.5,234.988,186.867,175.749,1.458017597e+10,219.708,-5.969,86.48516772,294.0519616,17.66558292,25.7514703,6.326067289,True,True,True,True,True,True
US.MOG.B,MOG.B,Moog-B,312.5,312.088,277.144,257.931,9893511762,85.716,-9.247,168.2676775,344.3412339,0.1320140473,12.6086078,7.44889137,True,True,True,True,True,True
US.MOV,MOV,摩凡陀,27.14,25.739,22.499,21.188,603244880.9,93.825,-7.182,14.00232168,29.2400181,5.443101908,14.40064003,6.187464603,True,True,True,True,True,True
US.MOVE,MOVE,Corvex,20.24,13.227,9.218,8.166,1350734899,488.563,-21.176,3.438884198,25.67745864,53.02033719,43.49099588,12.8826843,True,True,True,True,True,True
US.MPC,MPC,马拉松原油,253.08,235.309,202.596,196.003,7.388332359e+10,66.215,-3.26,152.2606263,261.608435,7.552197324,16.14691307,3.363724025,True,True,True,True,True,True
US.MPCB,MPCB,MOUNTAIN PACIFIC BANCORP INC,15.5,14.689,12.175,11.692,108298500,58.811,-3.125,9.760029217,16,5.521138267,20.64887064,4.131029764,True,True,True,True,True,True
US.MPFRY,MPFRY,MAPFRE SA UNSP ADR EACH REP 2 ORD,10.42,9.273,8.875,7.828,1.596271808e+10,44.194,0,7.226375577,10.42,12.36924404,4.484507042,13.37506387,True,True,True,True,True,True
US.MPTI,MPTI,M-tron Industries,79.855,67.689,60.673,57.417,345088830.8,119.502,-8.454,36.38007854,87.22937103,17.97337824,11.56362797,5.670794364,True,True,True,True,True,True
US.MPWR,MPWR,Monolithic Power Systems,1565.993,1327.599,1123.3,1057.143,7.693721152e+10,145.259,-6.531,638.5058245,1675.414308,17.95677761,18.18739428,6.258093749,True,True,True,True,True,True
US.MQBKY,MQBKY,MACQUARIE GROUP LIMITED ADR EACH REPR 1 ORD,173.27,156.033,145.416,144.605,6.603985317e+10,43.744,-3.391,120.5406834,179.3518202,11.0470221,7.301122297,0.5608381453,True,True,True,True,True,True
US.MRAAY,MRAAY,村田制作所(ADR),19.431,14.022,11.692,10.916,7.074015957e+10,185.75,-5.994,6.8,20.66995724,38.57509628,19.928156,7.108831074,True,True,True,True,True,True
US.MRCY,MRCY,Mercury Systems,91.58,81.528,80.953,78.075,5498763857,108.088,-11.806,44.01022644,103.8392634,12.32950643,0.710288686,3.686199167,True,True,True,True,True,True
US.MRTN,MRTN,马尔登运输,15.815,13.803,12.309,12.072,1290332170,70.878,-0.771,9.255141095,15.93788106,14.57654133,12.13746039,1.963220676,True,True,True,True,True,True
US.MRVI,MRVI,Maravai LifeSciences,4.155,3.463,3.442,3.236,1072780464,108.793,-16.816,1.990009244,4.994950952,19.98267398,0.6101104009,6.365883807,True,True,True,True,True,True
US.MRVL,MRVL,迈威尔科技,180.01,128.231,99.093,93.162,1.576433488e+11,208.03,-6.297,58.43911307,192.1069763,40.37947142,29.40470063,6.366329619,True,True,True,True,True,True
US.MRX,MRX,Marex Group,56.15,46.688,40.082,38.548,4038918350,102.938,-4.213,27.66854901,58.61964567,20.26644962,16.48121351,3.979454187,True,True,True,True,True,True
US.MS,MS,摩根士丹利,193.845,175.916,172.492,166.534,3.057487754e+11,60.254,-1.85,120.9610993,197.4987264,10.19179608,1.985019595,3.577647808,True,True,True,True,True,True
US.MSADY,MSADY,MS&AD保险(ADR),27.91,25.741,24.47,24.145,4.049572198e+10,40.604,-1.898,19.85007539,28.44998063,8.426246067,5.194115243,1.346034376,True,True,True,True,True,True
US.MSBI,MSBI,Midland States,26.659,23.481,20.75,19.755,552625346.6,96.009,-5.44,13.60090608,28.1926819,13.53434692,13.16144578,5.03669957,True,True,True,True,True,True
US.MSGE,MSGE,Madison Square Garden Entertainment,68.21,61.256,56.028,52.394,3226690011,93.174,-2.368,35.3101349,69.86438873,11.35235732,9.331048761,6.935908692,True,True,True,True,True,True
US.MSGS,MSGS,麦迪逊运动,349.04,327.036,279.066,261.279,8403524387,87.655,-2.344,186.0009059,357.417875,6.728311256,17.18948206,6.807665369,True,True,True,True,True,True
US.MSM,MSM,MSC Industrial Direct,105.25,95.533,89.13,88.611,5876561233,40.731,-3.236,74.78807086,108.7697904,10.1713544,7.183888702,0.5857060636,True,True,True,True,True,True
US.MSSMY,MSSMY,米思米(ADR),10.1,9.608,8.637,8.403,5351648075,62.903,-11.071,6.200008594,11.35737498,5.120732723,11.24232951,2.784719743,True,True,True,True,True,True
US.MSWV,MSWV,MAIN STREET FINANCIAL SERVICES CORP,19.32,18.696,17.63,16.81,151285878.2,56.879,-2.629,12.31522383,19.84163663,3.337612323,6.046511628,4.87804878,True,True,True,True,True,True
US.MT,MT,安赛乐米塔尔,60.8,56.771,50.749,46.619,4.62340114e+10,107.646,-9.841,29.28060256,67.43641788,7.096933293,11.86624367,8.859048886,True,True,True,True,True,True
US.MTCPY,MTCPY,港铁公司(ADR),12.88,12.518,11.335,11.065,2.667954662e+10,41.28,-10.617,9.116647792,14.40989897,2.891835757,10.43670049,2.440126525,True,True,True,True,True,True
US.MTNOY,MTNOY,MTN集团,12.575,12.016,10.81,10.191,2.304962762e+10,97.773,-5.593,6.358299667,13.31998687,4.652130493,11.15633673,6.073986851,True,True,True,True,True,True
US.MTRN,MTRN,Materion,203.92,165.813,144.152,136.612,4241838821,177.96,-5.424,73.36307382,215.6149552,22.98191336,15.02649981,5.519280883,True,True,True,True,True,True
US.MTSI,MTSI,MACOM Technology Solutions,379.19,266.101,214.42,193.029,2.893059454e+10,220.912,-5.496,118.1601187,401.2422755,42.498525,24.10269564,11.08175456,True,True,True,True,True,True
US.MTSUY,MTSUY,三菱商事(ADR),36.93,33.283,28.347,26.925,1.352195121e+11,94.676,-1.282,18.96998089,37.40959096,10.95754589,17.41277737,5.281337047,True,True,True,True,True,True
US.MTX,MTX,Minerals Technologies,77.6,72.14,66.134,65.001,2406277758,46.945,-7.991,52.80887407,84.33957548,7.568616579,9.081561678,1.743050107,True,True,True,True,True,True
US.MTZ,MTZ,MasTec,421.99,356.137,271.632,251.368,3.334504045e+10,190.107,-4.403,145.4601233,441.4259862,18.49091782,31.11010485,8.06148754,True,True,True,True,True,True
US.MU,MU,美光科技,737.91,486.448,362.435,307.043,8.322226203e+11,713.511,-9.858,90.70682511,818.6084178,51.69350064,34.21661815,18.0404699,True,True,True,True,True,True
US.MUFG,MUFG,三菱日联金融,18.95,17.534,16.945,16.493,2.138977125e+11,45.728,-5.932,13.00367809,20.14500149,8.075738565,3.475951608,2.7405566,True,True,True,True,True,True
US.MUR,MUR,墨菲石油,39.74,38.73,33.367,31.327,5696712150,102.726,-8.306,19.60281365,43.33980413,2.607797573,16.07276651,6.511954544,True,True,True,True,True,True
US.MUSA,MUSA,Murphy USA,569.67,511.459,433.913,420.876,1.052219512e+10,65.797,-6.584,343.5948781,609.8205875,11.38136195,17.87132444,3.097586938,True,True,True,True,True,True
US.MUX,MUX,McEwen,22.674,22.618,21.736,19.596,1354546733,217.118,-23.656,7.150019866,29.69977994,0.2475904147,4.057784321,10.92059604,True,True,True,True,True,True
US.MXCHY,MXCHY,ORBIA ADVANCE CORP S A B DE CV UNSP ADS EACH REPR 2 ORD SHS,2.67,2.342,1.978,1.825,2571797544,167,-2.909,1,2.749997425,14.00512383,18.40242669,8.383561644,True,True,True,True,True,True
US.MXL,MXL,MaxLinear,89.02,38.905,24.449,22.307,7977649487,712.864,-14.558,10.95140146,104.1876361,128.8137771,59.12716267,9.60236697,True,True,True,True,True,True
US.MYE,MYE,Myers Industries,22.685,21.343,19.838,18.885,851984093.8,97.379,-6.454,11.4931173,24.25010155,6.287775852,7.586450247,5.046333069,True,True,True,True,True,True
US.MYFW,MYFW,First Western Financial,28.47,26.257,25.255,24.552,276983719,41.571,-5.1,20.11005079,30,8.428228663,3.967531182,2.863310525,True,True,True,True,True,True
US.MYRG,MYRG,MYR Group,465.44,332.799,267.719,247.686,7247382996,201.158,-3.025,154.5501033,479.9587523,39.85618947,24.30907033,8.088063112,True,True,True,True,True,True
US.NATL,NATL,NCR Atleos,44.43,44.233,40.46,39.911,3278037269,88.582,-8.391,23.56004285,48.49960157,0.4453688423,9.325259516,1.375560622,True,True,True,True,True,True
US.NBIS,NBIS,NEBIUS,220.38,140.62,112.808,105.854,5.600359414e+10,535.296,-5.628,34.68934166,233.522655,56.72023894,24.65427984,6.569425813,True,True,True,True,True,True
US.NBR,NBR,纳伯斯实业,102.62,87.745,67.716,60.256,1518356182,340.996,-3.005,23.27005234,105.799268,16.95253291,29.57794317,12.38050982,True,True,True,True,True,True
US.NBTX,NBTX,Nanobiotix,50.225,35.047,26.767,23.002,2435687090,1279.807,-12.101,3.640001826,57.13944413,43.30755842,30.93361228,16.3681419,True,True,True,True,True,True
US.NCTKY,NCTKY,NABTESCO CORP UNSPON ADR EA REPR 0.5 ORD JPY0.00,17.945,14.962,13.877,13.148,4205752530,150.628,-7.785,7.160014045,19.45995771,19.93717417,7.818692801,5.544569516,True,True,True,True,True,True
