code,ticker,name,price,ma50,ma150,ma200,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_within_25_pct_of_52w_high
US.IRRX,IRRX,Integrated Rail and Resources Acquisition Corp.(已退市),15,11.987,11.266,11.209,197.029,-11.816,5.050011952,17.00988842,25.13556353,6.39978697,0.5085199393,True,True,True,True,True
US.ISDAY,ISDAY,ISRAEL DISCOUNT BANK UNSP ADR EACH REPR 10 ORD,125.75,124.919,110.078,104.991,72.372,-6.169,72.95268373,134.0175422,0.6652310697,13.48225804,4.845177206,True,True,True,True,True
US.ISOU,ISOU,IsoEnergy,11.93,11.221,10.294,9.823,100.841,-12.15,5.940022207,13.57996585,6.318509937,9.005245774,4.794869185,True,True,True,True,True
US.ISTR,ISTR,Investar Holding,27.81,27.68,26.636,25.578,58.358,-12.104,17.56147463,31.63966506,0.4696531792,3.919507434,4.136367191,True,True,True,True,True
US.ITAYY,ITAYY,INDO TAMBANGRAYA MEGAH TBK UNSP ADR EA REPR 2 ORD SHS,2.9,2.881,2.7,2.692,32.283,-19.181,2.192269604,3.588265136,0.6594932315,6.703703704,0.2971768202,True,True,True,True,True
US.ITCFY,ITCFY,INVESTEC LIMITED UNSP ADR EACH REP 2 SHS,18.15,15.386,15.235,14.96,34.451,0,13.49934177,18.15,17.96438321,0.9911388251,1.838235294,True,True,True,True,True
US.ITOCY,ITOCY,伊藤忠商事(ADR),13.04,12.706,12.583,12.258,30.687,-13.642,9.978039132,15.09993284,2.628679364,0.977509338,2.651329744,True,True,True,True,True
US.ITRN,ITRN,Ituran定位和控制,58.81,53.306,44.868,42.393,90.164,-5.617,30.92593761,62.30994989,10.32529171,18.80627619,5.838228009,True,True,True,True,True
US.ITT,ITT,ITT Inc,203.335,202.116,189.891,185.418,41.005,-9.733,144.2041062,225.2595079,0.603119001,6.43790385,2.412387147,True,True,True,True,True
US.IVR,IVR,景顺抵押资本,8.13,8.035,7.772,7.484,37.71,-9.353,5.903710696,8.968857215,1.182327318,3.383942357,3.848209514,True,True,True,True,True
US.IVST,IVST,INNOVEST GLOBAL INC,0,0,0,0,19900,0,0,0,,,,True,True,True,True,True
US.IX,IX,欧力士,37.034,31.651,29.88,28.726,86.185,-3.957,19.89096866,38.55981175,17.00736154,5.927041499,4.017266588,True,True,True,True,True
US.JAKK,JAKK,杰克仕太平洋,21.55,21.311,18.903,18.497,48.831,-11.86,14.47951032,24.44973905,1.121486556,12.73871872,2.194950533,True,True,True,True,True
US.JANL,JANL,JANEL CORP,48.01,43.363,39.929,39.711,128.619,-9.415,21.00000437,52.9999448,10.71650947,8.600265471,0.5489662814,True,True,True,True,True
US.JAPAY,JAPAY,日本烟草(ADR),19.74,18.538,18.29,17.726,40.798,-4.526,14.02008551,20.67578608,6.483978854,1.355932203,3.181766896,True,True,True,True,True
US.JAZZ,JAZZ,爵士制药,230.79,197.075,173.414,161.254,119.8,-1.791,105,234.998829,17.10770011,13.64422711,7.54089821,True,True,True,True,True
US.JBAXY,JBAXY,JULIUS BAER GRUPPE AG UNSP ADR EACH REP 0.2 ORD SHS,17.39,15.314,14.878,14.532,45.972,-1.08,11.91324364,17.57986252,13.55622306,2.930501411,2.380952381,True,True,True,True,True
US.JBHT,JBHT,JB亨特运输服务,253.91,226.03,202.986,187.086,96.401,-1.263,129.2814191,257.1579043,12.33464584,11.35250707,8.498765274,True,True,True,True,True
US.JBIO,JBIO,Jade Biosciences,24.25,19.08,15.133,13.292,269.383,-13.392,6.565001638,27.99972289,27.09643606,26.08207229,13.85043635,True,True,True,True,True
US.JBL,JBL,捷普科技,354.78,299.386,252.152,242.731,119.887,-4.723,161.3465098,372.3668881,18.50253519,18.73235191,3.881251262,True,True,True,True,True
US.JBTC,JBTC,JBT BANCORP INC,36.13,35.245,30.475,29.497,55.786,-2.351,23.19207117,36.99986687,2.510994467,15.65217391,3.315591416,True,True,True,True,True
US.JCI,JCI,江森自控,145.395,137.631,125.854,120.868,53.569,-1.282,94.67731118,147.2831702,5.641170957,9.357668409,4.125161333,True,True,True,True,True
US.JDVB,JDVB,JD BANCSHARES INC,33.9,32.444,28.134,26.773,39.369,-1.887,24.32391708,34.55199617,4.487732709,15.31954219,5.083479625,True,True,True,True,True
US.JFBC,JFBC,JEFFERSONVILLE BANCORP,28.09,26.829,23.575,22.786,50.681,-1.438,18.64203184,28.49982752,4.70013791,13.80275716,3.462652506,True,True,True,True,True
US.JFWV,JFWV,JSB FINANCIAL INC,124,118.845,103.42,98.489,44.539,-4.615,85.7899944,129.9994758,4.337582566,14.91491008,5.006650489,True,True,True,True,True
US.JGCCY,JGCCY,日挥控股(ADR),31.86,27.792,22.889,20.975,125.794,0,14.11020665,31.86,14.6373057,21.4207698,9.125148987,True,True,True,True,True
US.JHG,JHG,骏利亨德森集团,51.705,51.398,47.808,46.77,48.125,-3.822,34.90632911,53.75969556,0.5972995058,7.509203481,2.219371392,True,True,True,True,True
US.JMSB,JMSB,John Marshall Bancorp,20.995,20.446,19.973,19.853,32.276,-4.581,15.87211588,22.00295539,2.685121784,2.368197066,0.6044426535,True,True,True,True,True
US.JPDYY,JPDYY,Japan Display(ADR),5.71,3.159,1.863,1.708,454.368,-19.236,1.030001732,7.069981675,80.75340298,69.56521739,9.074941452,True,True,True,True,True
US.JPPTY,JPPTY,JAPAN POST BANK CO LTD UNSP ADR EA REPR 1 ORD,17.9,17.001,14.757,13.613,97.79,-21.456,9.050002528,22.78977388,5.28792424,15.20634275,8.403731727,True,True,True,True,True
US.JTNB,JTNB,JTNB BANCORP INC,20,19.596,15.782,14.459,55.637,-12.816,12.85041475,22.93998899,2.061645234,24.16677227,9.150010374,True,True,True,True,True
US.JXHLY,JXHLY,ENEOS控股(ADR),17.65,17.631,15.784,14.665,100.622,-14.247,8.797639342,20.5823703,0.1077647326,11.70172326,7.630412547,True,True,True,True,True
US.JXN,JXN,Jackson Financial,112.05,107.975,105.67,102.891,47.259,-8.565,76.09042571,122.546071,3.774021764,2.181319201,2.700916504,True,True,True,True,True
US.KALU,KALU,凯撒铝业,178.76,143.187,121.035,109.51,169.38,-2.316,66.35978915,182.9982392,24.84373581,18.30214401,10.52415305,True,True,True,True,True
US.KALV,KALV,KalVista Pharmaceuticals,26.76,20.537,16.39,15.593,172.227,-0.335,9.830031555,26.84994732,30.30140722,25.30201342,5.111267877,True,True,True,True,True
US.KB,KB,韩国国民银行,106.295,104.856,95.003,91.222,61.522,-10.381,65.80837285,118.6076613,1.372358282,10.37125143,4.144833483,True,True,True,True,True
US.KBCSY,KBCSY,KBC GROEP NV UNSP ADR EA REPR 0.50 ORD SHS,65.95,64.704,64.522,62.884,38.162,-9.807,47.73381972,73.12097391,1.925692384,0.2820743312,2.604796133,True,True,True,True,True
US.KBDCY,KBDCY,建滔化工(ADR),36.8,13.708,11.705,11.661,252.513,0,10.43933132,36.8,168.4563758,17.11234515,0.3773261298,True,True,True,True,True
US.KBLB,KBLB,KRAIG BIOCRAFT LABORATORIES INC,0.141,0.133,0.104,0.1,97.486,-11.625,0.07139746615,0.1595473833,6.015037594,27.88461538,4,True,True,True,True,True
US.KEGX,KEGX,KEY ENERGY SVCS,2.5,2.162,1.393,1.224,2400,-1.185,0.1,2.529980266,15.63367253,55.2045944,13.80718954,True,True,True,True,True
US.KEN,KEN,Kenon,91.21,82.885,68.641,62.161,191.288,-4.92,31.31265277,95.92974337,10.04403692,20.75144593,10.42454272,True,True,True,True,True
US.KEWL,KEWL,KEWEENAW LAND ASSOCIATIN,55.25,51.21,42.09,40.264,97.321,-0.45,28.00006081,55.49974887,7.889084163,21.6678546,4.535068548,True,True,True,True,True
US.KEX,KEX,卡比海运,146.48,138.718,121.38,114.006,84.216,-7.108,79.51535154,157.6884985,5.595524734,14.28406657,6.468080627,True,True,True,True,True
US.KEY,KEY,KeyCorp,21.135,20.788,20.004,19.525,44.648,-8.57,14.61133234,23.11604506,1.669232249,3.919216157,2.453265045,True,True,True,True,True
US.KEYS,KEYS,Keysight Technologies,361.335,316.755,243.792,224.915,136.403,-2.388,152.8470451,370.1747736,14.07396884,29.92838157,8.392948447,True,True,True,True,True
US.KFFB,KFFB,肯塔基第一银行,4.6,4.471,4.39,4.138,92.376,-13.855,2.391150663,5.339834001,2.885260568,1.845102506,6.089898502,True,True,True,True,True
US.KFRC,KFRC,K力,39.83,32.539,30.73,30.656,67.202,-16.147,23.82148539,47.4997913,22.4069578,5.886755613,0.241388309,True,True,True,True,True
US.KGS,KGS,Kodiak Gas Services,74.53,62.279,46.73,43.462,153.739,-2.803,29.37270187,76.67932138,19.67115721,33.27412797,7.519212185,True,True,True,True,True
US.KGTFY,KGTFY,KRUNG THAI BANK PUBLIC CO LTD UNSP ADR EA REPR 20 ORD SHS,20.99,15.734,12.1,11.529,105.487,0,10.21475811,20.99,33.40536418,30.03305785,4.952727904,True,True,True,True,True
US.KISB,KISB,KISH BANCORP INC,61.601,51.708,43.344,40.773,94.915,-2.22,31.60403253,62.99959092,19.13243599,19.29678848,6.305643441,True,True,True,True,True
US.KLAC,KLAC,科磊,1899.69,1645.79,1413.426,1299.126,157.866,-2.053,736.6965788,1939.508101,15.42724163,16.43977117,8.798222805,True,True,True,True,True
US.KLIB,KLIB,KILLBUCK BANCSHARES INC,159.97,147.35,126.832,124.277,39.416,-3.048,114.7429276,164.9991748,8.564642009,16.17730541,2.055891275,True,True,True,True,True
US.KLIC,KLIC,库力索法半导体,104.375,77.196,59.546,54.074,240.687,-2.462,30.63662541,107.0095758,35.20778279,29.64094985,10.11946592,True,True,True,True,True
US.KLXE,KLXE,Klx Energy Services,4.085,2.939,2.327,2.212,179.794,-9.222,1.460002716,4.499988984,38.99285471,26.29995703,5.198915009,True,True,True,True,True
US.KMI,KMI,金德尔摩根,33.375,32.445,29.346,28.633,33.67,-3.003,24.96820528,34.40828067,2.866389274,10.56021264,2.490133762,True,True,True,True,True
US.KN,KN,Knowles,35.81,28.682,25.428,24.493,122.56,-3.425,16.09004313,37.07998965,24.85182344,12.79691678,3.817417221,True,True,True,True,True
US.KNOP,KNOP,KNOT Offshore,10.975,10.371,10.137,9.588,80.644,-4.978,6.075485485,11.54995685,5.823932118,2.308375259,5.725907384,True,True,True,True,True
US.KNRRY,KNRRY,KNORR BREMSE,30.17,28.903,27.462,26.727,36.041,-9.385,22.17713777,33.29470838,4.383627997,5.247250746,2.750028062,True,True,True,True,True
US.KNSA,KNSA,Kiniksa Pharmaceuticals International,58.718,48.84,44.03,41.763,128.472,-1.925,25.70030463,59.87050726,20.22522523,10.92436975,5.428249886,True,True,True,True,True
US.KNTK,KNTK,Kinetik Holdings,50.72,46.778,40.001,39.916,68.061,-0.723,30.17951815,51.08937619,8.427038351,16.94207645,0.2129471891,True,True,True,True,True
US.KNX,KNX,Knight-Swift Transportation,67.83,59.902,54.464,51.288,76.814,-0.586,38.36234687,68.22982678,13.23495042,9.984576968,6.192481672,True,True,True,True,True
US.KOD,KOD,Kodiak Sciences,38.14,36.576,27.507,23.282,1069.938,-20.278,3.260001812,47.84124834,4.276027997,32.96978951,18.1470664,True,True,True,True,True
US.KOF,KOF,可口可乐凡萨瓶装,104.935,100.429,96.49,92.731,35.22,-8.839,77.60316521,115.1095315,4.486751835,4.08228832,4.053660588,True,True,True,True,True
US.KOP,KOP,科佩斯控股,43.155,38.808,32.558,31.681,73.496,-6.983,24.87377231,46.39474505,11.2012987,19.19651084,2.7682207,True,True,True,True,True
US.KOPN,KOPN,高平电子,5.4,3.085,2.855,2.702,339.837,-16.124,1.227727545,6.438075254,75.04051864,8.056042032,5.662472243,True,True,True,True,True
US.KORE,KORE,KORE Group,9.165,9.08,6.047,5.126,358.25,-0.598,2,9.220136416,0.936123348,50.1571027,17.96722591,True,True,True,True,True
US.KOS,KOS,Kosmos Energy,2.958,2.754,1.844,1.826,253.785,-10.903,0.8361010218,3.319977104,7.407407407,49.34924078,0.9857612267,True,True,True,True,True
US.KOTMY,KOTMY,小糸制作所(ADR),16.91,15.908,15.449,14.979,45.875,-7.787,11.59211654,18.33797838,6.298717626,2.971066088,3.13772615,True,True,True,True,True
US.KPCPY,KPCPY,KASIKORNBANK PUBLIC COMPANY LIMITED UNSP ADR EA REPR 4 ORD SHS,25.015,23.317,22.772,21.916,51.677,-5.541,16.49228294,26.48238918,7.282240425,2.393290005,3.90582223,True,True,True,True,True
US.KPTI,KPTI,Karyopharm Therapeutics,9.17,7.974,7.198,6.865,151.212,-16.56,3.650303329,10.98993289,14.99874592,10.78077244,4.850691916,True,True,True,True,True
US.KRG,KRG,凯特地产信托,26.39,25.474,23.78,23.15,31.909,-1.822,20.00621641,26.87974903,3.595823192,7.123633305,2.721382289,True,True,True,True,True
US.KRNGY,KRNGY,KAROON ENERGY LTD UNSP ADR EACH REPR 2 ORD SHS,2.64,2.116,1.991,1.918,94.477,-6.114,1.357487004,2.81192084,24.7637051,6.278252135,3.806047967,True,True,True,True,True
US.KRNY,KRNY,卡尼金融储蓄,8.002,7.651,7.303,7.002,47.987,-3.276,5.407231716,8.273024275,4.587635603,4.765165001,4.298771779,True,True,True,True,True
US.KRP,KRP,Kimbell Royalty,15.325,14.609,13.24,13.208,39.005,-2.076,11.02478328,15.64989175,4.90108837,10.33987915,0.2422774076,True,True,True,True,True
US.KRYPY,KRYPY,嘉里建设(ADR),14.858,12.646,11,10.364,72.277,0,8.624482665,14.858,17.49169698,14.96363636,6.136626785,True,True,True,True,True
US.KRYS,KRYS,Krystal Biotech,314.765,267.786,247.913,224.534,156.323,-1.475,122.8001389,319.47729,17.54348622,8.016118558,10.41223156,True,True,True,True,True
US.KSBI,KSBI,KS BANCORP INC,80,66.823,56.934,55.426,70.71,-7.352,46.86310117,86.34832916,19.71925834,17.36923455,2.720744777,True,True,True,True,True
US.KTHN,KTHN,KATAHDIN BANKSHARES CORP,32.87,32.265,28.219,26.818,47.311,0,22.31333709,32.87,1.875096854,14.33785747,5.224103214,True,True,True,True,True
US.KTWIY,KTWIY,栗田工业(ADR),113.23,99.715,91.087,85.971,74.441,-0.369,64.91019886,113.6493662,13.55362784,9.472262782,5.950843889,True,True,True,True,True
US.KUBTY,KUBTY,久保田(ADR),91.16,83.485,78.254,73.996,73.869,-15.565,52.43027797,107.9647066,9.193268252,6.684642319,5.754365101,True,True,True,True,True
US.KVHI,KVHI,KVH通信,10.955,8.994,7.209,6.817,117.361,-4.323,5.040002576,11.44998275,21.80342451,24.76071577,5.750330057,True,True,True,True,True
US.KW,KW,Kennedy-Wilson,11.005,10.857,9.849,9.38,94.477,-0.721,5.658766846,11.08492229,1.363175831,10.23454158,5,True,True,True,True,True
US.KYMR,KYMR,Kymera Therapeutics,84.53,83.514,76.434,68.951,201.247,-17.932,28.06003047,102.9999513,1.216562493,9.262893477,10.85263448,True,True,True,True,True
US.KYOCY,KYOCY,京瓷(ADR),18.845,16.595,15.27,14.792,78.119,-2.458,10.5800055,19.31988272,13.55830069,8.677144728,3.231476474,True,True,True,True,True
US.KYSEY,KYSEY,KYUSHU ELECTRIC POWER CO INC UNSP ADR EACH REPR 1 SH,12,11.428,10.353,10.305,44.752,-14.651,8.290040898,14.05991869,5.005250263,10.38346373,0.4657933042,True,True,True,True,True
US.KYTX,KYTX,Kyverna Therapeutics,10.775,9.036,8.268,7.291,423.058,-21.177,2.060000994,13.66986793,19.24524126,9.288824383,13.40008229,True,True,True,True,True
US.KZIA,KZIA,Kazia Therapeutics,13.725,9.981,8.546,8.355,323.611,-21.12,3.24000085,17.39984787,37.51127142,16.79148139,2.286056254,True,True,True,True,True
US.KZR,KZR,Kezar Life Sciences,7.29,7.129,6.427,5.808,106.316,-3.443,3.533414762,7.549944592,2.25838126,10.92266999,10.6577135,True,True,True,True,True
US.LAMR,LAMR,拉马尔户外广告,148.07,134.574,128.515,126.262,37.936,-6.692,107.3468855,158.6895014,10.0286831,4.714624752,1.784384851,True,True,True,True,True
US.LAR,LAR,Lithium Argentina AG,9.875,8.285,6.682,5.845,477.485,-18.049,1.710001126,12.04988347,19.1913096,23.98982341,14.31993157,True,True,True,True,True
US.LASLY,LASLY,联拓集团,0,0,0,0,9900,0,0,0,,,,True,True,True,True,True
US.LASR,LASR,nLIGHT,80.525,67.711,49.399,43.977,561.668,-7.389,12.17000066,86.9497144,18.92454697,37.06957631,12.32917207,True,True,True,True,True
US.LBRT,LBRT,Liberty Energy,33.35,30.15,23.227,20.255,239.504,-3.286,9.823153777,34.48311516,10.61359867,29.80582942,14.67292027,True,True,True,True,True
US.LCUT,LCUT,生活时光品牌家具,7.49,5.828,4.317,4.198,163.202,-8.068,2.845723057,8.147326285,28.51750172,35.00115821,2.834683182,True,True,True,True,True
US.LEA,LEA,李尔,139.36,124.208,117.93,113.852,65.58,-1.82,84.1647542,141.9433693,12.19889218,5.32349699,3.581843095,True,True,True,True,True
US.LECO,LECO,林肯电气,265.75,258.788,253.185,249.25,42.753,-13.996,186.1607112,308.9972559,2.690232932,2.2130063,1.578736209,True,True,True,True,True
US.LFIN,LFIN,Longfin Corp.,0,0,0,0,9900,0,0,0,,,,True,True,True,True,True
US.LFMDP,LFMDP,LIFEMD INC PFD SER A 8.875%,23.9,23.211,22.426,22.385,35.473,-0.83,17.64189174,24.10003025,2.968420146,3.50040132,0.183158365,True,True,True,True,True
US.LFST,LFST,LifeStance Health,7.905,6.893,6.652,6.277,111.363,-11.079,3.74001126,8.889913519,14.681561,3.622970535,5.974191493,True,True,True,True,True
US.LFUS,LFUS,美国力特保险丝,457.35,374.661,312.954,298.868,129.537,-5.361,199.2489228,483.2574309,22.0703516,19.71759428,4.713117497,True,True,True,True,True
US.LGND,LGND,Ligand Pharmaceuticals,216.755,215.295,200.896,190.99,119.187,-12.379,98.89044515,247.3779117,0.6781392972,7.167390092,5.186658987,True,True,True,True,True
US.LGRDY,LGRDY,LEGRAND SA UNSPON ADR EACH REPR 0.20 ORD,35.94,33.639,32.401,32.187,52.791,-5.196,23.52232789,37.90979284,6.840274681,3.820869726,0.6648646969,True,True,True,True,True
US.LICH,LICH,LIVECHAIN INC,0.012,0.011,0.008,0.007,1060,-16.546,0.001034482759,0.01437917895,9.090909091,37.5,14.28571429,True,True,True,True,True
US.LINC,LINC,林肯教育服务,50.99,40.993,29.982,27.747,194.91,-4.691,17.29002068,53.4996695,24.38709048,36.72536855,8.054924857,True,True,True,True,True
US.LIND,LIND,Lindblad Expeditions,19.41,18.464,16.044,15.358,97.055,-13.115,9.850041866,22.33987455,5.123483536,15.08352032,4.466727438,True,True,True,True,True
US.LION,LION,Lionsgate Studios,12.725,10.878,8.923,8.317,129.486,-2.19,5.545000566,13.00991719,16.97922412,21.90967164,7.286281111,True,True,True,True,True
US.LITE,LITE,Lumentum,1001.65,812.567,510.978,418.274,1310.057,-7.734,71.03613542,1085.611168,23.26983498,59.02191484,22.16346223,True,True,True,True,True
US.LIVN,LIVN,LivaNova,72.24,63.983,61.95,59.7,76.13,-1.446,41.01515926,73.2999168,12.90499039,3.281678773,3.768844221,True,True,True,True,True
US.LKHLY,LKHLY,中国龙工(ADR),18.15,15.799,11.383,10.493,125.987,-0.765,8.031435437,18.28991787,14.88068865,38.79469384,8.48184504,True,True,True,True,True
US.LMED,LMED,LataMed AI Corp,2.52,1.509,0.911,0.901,589.372,-0.787,0.3655500949,2.539989719,66.99801193,65.64215148,1.109877913,True,True,True,True,True
US.LNKB,LNKB,Linkbancorp(已退市),8.69,8.581,8.08,7.817,36.492,-8.627,6.366673505,9.510468081,1.270248223,6.20049505,3.36446207,True,True,True,True,True
US.LNTH,LNTH,Lantheus,95.845,81.97,69.413,65.95,102.846,-2.467,47.25013064,98.26930372,16.92692448,18.09027127,5.250947688,True,True,True,True,True
US.LOCO,LOCO,El Pollo Loco,13.46,13.438,11.53,11.195,51.747,-15.345,8.870027085,15.89982872,0.1637148385,16.5481353,2.992407325,True,True,True,True,True
US.LOGC,LOGC,ContextLogic,8.65,8.361,7.935,7.872,35.156,-5.361,6.400011838,9.139995139,3.456524339,5.368620038,0.800304878,True,True,True,True,True
US.LONA,LONA,LeonaBio,10.66,9.132,6.409,5.786,325.209,-24.982,2.507002439,14.20992295,16.73236969,42.48712748,10.76736951,True,True,True,True,True
US.LPG,LPG,Dorian LPG,41.115,35.649,30.19,29.933,119.369,-1.189,18.74239295,41.60973981,15.33282841,18.08214641,0.8585841713,True,True,True,True,True
US.LQDA,LQDA,Liquidia,59.44,39.343,34.813,32.226,401.603,-0.502,11.85000887,59.73989427,51.08151387,13.01238043,8.027679513,True,True,True,True,True
US.LQDT,LQDT,Liquidity Services,33.21,32.493,30.087,29.135,53.253,-14.473,21.67004887,38.82984321,2.20662912,7.996809253,3.267547623,True,True,True,True,True
US.LRCX,LRCX,泛林集团,300.05,246.485,205.748,182.479,280.234,-0.645,78.91193318,301.9978864,21.73154553,19.79946342,12.75160429,True,True,True,True,True
US.LRDC,LRDC,LAREDO OIL INC,0.91,0.806,0.721,0.624,408.379,-1.086,0.1790003128,0.9199911034,12.90322581,11.78918169,15.54487179,True,True,True,True,True
US.LSAK,LSAK,Lesaka Technologies,5.24,4.916,4.533,4.522,44.751,-5.415,3.620009534,5.539990485,6.590724166,8.449150673,0.2432551968,True,True,True,True,True
US.LSBK,LSBK,莱克肖尔万通金控,15.8,15.464,14.799,14.264,46.062,-2.398,10.81732415,16.18819286,2.172788412,4.493546861,3.750701066,True,True,True,True,True
US.LSCC,LSCC,莱迪思半导体,126.38,106.139,87.709,82.177,187.881,-2.784,43.90008372,129.9991771,19.07027577,21.01266689,6.731810604,True,True,True,True,True
US.LSRCY,LSRCY,Lasertec半导体(ADR),51.67,49.53,42.028,37.287,173.241,-13.392,18.91004644,59.65961574,4.320613769,17.85000476,12.71488723,True,True,True,True,True
US.LSTR,LSTR,莱帝运输,168.885,166.379,149.422,143.552,44.309,-13.761,117.0301229,195.8336715,1.506199701,11.34839582,4.089110566,True,True,True,True,True
US.LTRX,LTRX,创力,6.415,6.045,5.777,5.356,202.594,-22.148,2.120002379,8.239993834,6.120760959,4.639086031,7.86034354,True,True,True,True,True
US.LUCN,LUCN,LUCENT INC,8.69,8.634,8.172,7.448,334.5,-5.543,2,9.199953418,0.6485985638,5.653450808,9.720730397,True,True,True,True,True
US.LUNR,LUNR,Intuitive Machines,36.715,23.273,17.42,15.506,371.915,-1.436,7.780002755,37.24990869,57.7579169,33.59931114,12.34360893,True,True,True,True,True
US.LWLG,LWLG,Lightwave Logic,14.909,10.449,6.291,5.502,1529.309,-20.311,0.9150504907,18.70898116,42.68351038,66.0944206,14.34023991,True,True,True,True,True
US.LXP,LXP,LXP Industrial Trust,51.4,48.88,48.035,46.568,40.644,-2.637,36.54617332,52.79212843,5.155482815,1.759133965,3.150231919,True,True,True,True,True
US.LXRX,LXRX,莱斯康制药,2.325,1.736,1.49,1.414,346.257,-8.102,0.5210002308,2.52997889,33.92857143,16.51006711,5.374823197,True,True,True,True,True
US.LYB,LYB,利安德巴塞尔,73.53,73.461,56.027,54.584,84.136,-12.401,39.93244124,83.93931438,0.09392739004,31.11713995,2.643631834,True,True,True,True,True
US.LYBC,LYBC,LYONS BANCORP INC,52.49,50.808,45.738,43.928,38.079,-0.284,38.01446998,52.63949617,3.310502283,11.08487472,4.120378802,True,True,True,True,True
US.MAC,MAC,马塞里奇房产,22.25,20.391,18.766,18.372,55.96,-1.352,14.26647858,22.55494283,9.116767201,8.659277417,2.144567821,True,True,True,True,True
US.MAKO,MAKO,Mako Mining,7.93,7.187,6.556,6.091,160.855,-9.681,3.040003067,8.779990921,10.33811048,9.624771202,7.634214415,True,True,True,True,True
US.MALRY,MALRY,MINERAL RESOURCES LTD UNSP ADR EA REPR 1 ORD SHS AUD0.00,50.76,42.243,37.291,33.979,324.247,-0.917,11.96472809,51.22977706,20.16192032,13.27934354,9.747196798,True,True,True,True,True
US.MANU,MANU,曼联,19.605,17.474,16.92,16.821,48.298,-1.581,13.22000297,19.91993416,12.19526153,3.274231678,0.5885500268,True,True,True,True,True
US.MAR,MAR,万豪酒店,352.54,343.813,318.051,304.479,39.992,-7.226,251.8286759,379.9987065,2.538298435,8.099958812,4.457450268,True,True,True,True,True
US.MARUY,MARUY,丸红(ADR),374.645,362.388,317.894,296.599,97.181,-12.067,190.0005579,426.0573391,3.382286389,13.9964894,7.179727511,True,True,True,True,True
US.MASI,MASI,麦斯莫医疗,178.37,177.78,155.881,153.561,41.63,-0.351,125.9408317,178.998284,0.3318708516,14.04853703,1.510800268,True,True,True,True,True
US.MATW,MATW,马修国际,27.59,26.318,25.418,24.965,44.467,-9.982,19.09778704,30.64942567,4.833194012,3.54079786,1.814540356,True,True,True,True,True
US.MATX,MATX,Matson,180.32,167.53,140.769,131.48,108.887,-4.903,86.32418485,189.6169175,7.634453531,19.01057761,7.064952845,True,True,True,True,True
US.MBBC,MBBC,Marathon Bancorp,15.01,14.151,12.695,12.09,51.615,-4.699,9.90007585,15.75009706,6.070242386,11.46908232,5.004135649,True,True,True,True,True
US.MBIN,MBIN,Merchants Bancorp,45.28,45.115,38.924,37.117,58.83,-9.899,28.50846817,50.25471415,0.3657320182,15.90535402,4.868389148,True,True,True,True,True
US.MBINP,MBINP,MERCHANTS BANCORP 7.00% NON CUM PER PREF STK SER A,24.98,24.806,23.784,23.294,59.083,-0.159,15.70249492,25.01978145,0.7014431992,4.297006391,2.103545978,True,True,True,True,True
US.MBKL,MBKL,MBT BANCSHARES INC,26.4,25.685,21.475,20.585,38.084,-3.716,19.11879725,27.4188858,2.78372591,19.60419092,4.323536556,True,True,True,True,True
US.MBX,MBX,MBX Biosciences,35.455,31.359,30.323,26.22,275.98,-22.671,9.430022874,45.84955191,13.061641,3.416548495,15.64836003,True,True,True,True,True
US.MCARY,MCARY,Mercari软件(ADR),12.255,11.474,9.375,9.054,78.905,-2.35,6.850004192,12.5499232,6.806693394,22.38933333,3.545394301,True,True,True,True,True
US.MCB,MCB,Metropolitan Bank,87.92,85.278,81.495,79.829,41.829,-9.883,61.99014306,97.56205821,3.098102676,4.642002577,2.086960879,True,True,True,True,True
US.MCBS,MCBS,MetroCity Bankshares,31.72,30.108,27.913,27.892,31.583,-5.791,24.10645752,33.66981923,5.354058722,7.863719414,0.07529040585,True,True,True,True,True
US.MCCK,MCCK,MESTEK INC,68.27,67.419,57.538,51.766,109.996,-4.517,32.51014305,71.49963868,1.262255447,17.17299871,11.15017579,True,True,True,True,True
US.MCEM,MCEM,MONARCH CEMENT COMPANY,289.911,258.93,238.78,235.992,43.848,-0.03,201.5398198,289.9979994,11.96500985,8.438730212,1.18139598,True,True,True,True,True
US.MCHP,MCHP,微芯科技,96.285,76.705,70.02,68.615,101.412,-9.087,47.80499672,105.9089459,25.52636725,9.547272208,2.047657218,True,True,True,True,True
US.MCHPP,MCHPP,MICROCHIP TECHNOLOGY DEP SHS REPSTG 1/20TH PFD CONV SER A,81.38,66.577,62.105,61.171,78.577,-7.522,45.57137817,87.99930794,22.23440528,7.200708478,1.526867306,True,True,True,True,True
US.MCW,MCW,Mister Car Wash,7.085,7.009,6.1,5.97,53.687,-7.867,4.610019065,7.689969935,1.08432016,14.90163934,2.177554439,True,True,True,True,True
US.MCY,MCY,默邱利通用,99.225,92.781,89.382,86.253,70.879,-3.072,58.06740442,102.3698003,6.945387525,3.802779083,3.627699906,True,True,True,True,True
US.MD,MD,Pediatrix Medical,23.365,21.575,21.156,19.873,97.339,-6.502,11.84003162,24.98983935,8.296639629,1.980525619,6.455995572,True,True,True,True,True
